time,body_index,body_name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
43.40000000,2,body3,-1.78083022,1.20789510,-29.90612510,-0.12951152,0.34027650,-0.76596753
43.40000000,3,body4,-0.25064867,-0.43614303,-33.14352991,-0.10644194,-0.17523167,-0.56186048
43.40500000,0,body1,0.18995384,0.34599860,-31.13655021,-0.25821210,-0.44049289,-0.81962908
43.40500000,1,body2,1.90806019,-0.92842170,-29.88790670,0.35201537,0.06157308,-0.76267795
43.40500000,2,body3,-1.78147418,1.20959625,-29.90997069,-0.12525183,0.33809432,-0.76628733
43.40500000,3,body4,-0.25116812,-0.43702434,-33.14633754,-0.10605567,-0.17454758,-0.56122626
43.41000000,0,body1,0.18865961,0.34379066,-31.14064812,-0.25947737,-0.44267976,-0.81953647
43.41000000,1,body2,1.90980198,-0.92810364,-29.89170610,0.34794258,0.06420667,-0.76304011
43.41000000,2,body3,-1.78209671,1.21128639,-29.91381790,-0.12093478,0.33587589,-0.76660424
43.41000000,3,body4,-0.25168562,-0.43790226,-33.14914201,-0.10567139,-0.17386694,-0.56059353
43.41500000,0,body1,0.18735909,0.34157183,-31.14474558,-0.26073261,-0.44484951,-0.81945057
43.41500000,1,body2,1.91152325,-0.92777230,-29.89550727,0.34380948,0.06687201,-0.76340022
43.41500000,2,body3,-1.78269753,1.21296534,-29.91766673,-0.11656024,0.33362102,-0.76691821
43.41500000,3,body4,-0.25220118,-0.43877679,-33.15194331,-0.10528932,-0.17319015,-0.55996244
43.42000000,0,body1,0.18605231,0.33934220,-31.14884264,-0.26197711,-0.44700092,-0.81937129
43.42000000,1,body2,1.91322371,-0.92742752,-29.89931020,0.33961591,0.06956910,-0.76375821
43.42000000,2,body3,-1.78327637,1.21463290,-29.92151715,-0.11212814,0.33132956,-0.76722915
43.42000000,3,body4,-0.25271481,-0.43964796,-33.15474146,-0.10490973,-0.17251768,-0.55933319
43.42500000,0,body1,0.18473933,0.33710185,-31.15293931,-0.26321015,-0.44913277,-0.81929848
43.42500000,1,body2,1.91490305,-0.92706916,-29.90311488,0.33536173,0.07229788,-0.76411404
43.42500000,2,body3,-1.78383292,1.21628890,-29.92536916,-0.10763845,0.32900138,-0.76753702
43.42500000,3,body4,-0.25322653,-0.44051579,-33.15753647,-0.10453286,-0.17184994,-0.55870593
43.43000000,0,body1,0.18342023,0.33485090,-31.15703563,-0.26443101,-0.45124377,-0.81923200
43.43000000,1,body2,1.91656098,-0.92669704,-29.90692131,0.33104687,0.07505827,-0.76446764
43.43000000,2,body3,-1.78436689,1.21793315,-29.92922273,-0.10309121,0.32663637,-0.76784176
43.43000000,3,body4,-0.25373636,-0.44138031,-33.16032835,-0.10415898,-0.17118741,-0.55808087
43.43500000,0,body1,0.18209505,0.33258945,-31.16113164,-0.26563892,-0.45333264,-0.81917171
43.43500000,1,body2,1.91819718,-0.92631102,-29.91072947,0.32667132,0.07785018,-0.76481897
43.43500000,2,body3,-1.78487801,1.21956546,-29.93307784,-0.09848652,0.32423447,-0.76814329
43.43500000,3,body4,-0.25424431,-0.44224154,-33.16311711,-0.10378834,-0.17053055,-0.55745819
43.44000000,0,body1,0.18076386,0.33031762,-31.16522736,-0.26683313,-0.45539807,-0.81911744
43.44000000,1,body2,1.91981136,-0.92591093,-29.91453935,0.32223510,0.08067345,-0.76516797
43.44000000,2,body3,-1.78536598,1.22118565,-29.93693447,-0.09382452,0.32179564,-0.76844157
43.44000000,3,body4,-0.25475039,-0.44309951,-33.16590276,-0.10342122,-0.16987984,-0.55683808
43.44500000,0,body1,0.17942674,0.32803551,-31.16932282,-0.26801285,-0.45743870,-0.81906900
43.44500000,1,body2,1.92140322,-0.92549662,-29.91835095,0.31773833,0.08352791,-0.76551460
43.44500000,2,body3,-1.78583052,1.22279354,-29.94079262,-0.08910542,0.31931988,-0.76873654
43.44500000,3,body4,-0.25525463,-0.44395426,-33.16868532,-0.10305791,-0.16923576,-0.55622074
43.45000000,0,body1,0.17808376,0.32574327,-31.17341806,-0.26917729,-0.45945317,-0.81902620
43.45000000,1,body2,1.92297245,-0.92506793,-29.92216426,0.31318116,0.08641331,-0.76585880
43.45000000,2,body3,-1.78627134,1.22438892,-29.94465225,-0.08432952,0.31680722,-0.76902815
43.45000000,3,body4,-0.25575706,-0.44480580,-33.17146480,-0.10269867,-0.16859881,-0.55560638
43.45500000,0,body1,0.17673499,0.32344103,-31.17751309,-0.27032565,-0.46144010,-0.81898882
43.45500000,1,body2,1.92451875,-0.92462471,-29.92597926,0.30856384,0.08932941,-0.76620052
43.45500000,2,body3,-1.78668816,1.22597163,-29.94851335,-0.07949715,0.31425773,-0.76931633
43.45500000,3,body4,-0.25625768,-0.44565419,-33.17424122,-0.10234379,-0.16796949,-0.55499520
43.46000000,0,body1,0.17538053,0.32112892,-31.18160795,-0.27145711,-0.46339807,-0.81895666
43.46000000,1,body2,1.92604184,-0.92416680,-29.92979595,0.30388667,0.09227590,-0.76653972
43.46000000,2,body3,-1.78708070,1.22754147,-29.95237590,-0.07460874,0.31167153,-0.76960105
43.46000000,3,body4,-0.25675654,-0.44649946,-33.17701458,-0.10199357,-0.16734830,-0.55438740
43.46500000,0,body1,0.17402045,0.31880710,-31.18570267,-0.27257084,-0.46532567,-0.81892945
43.46500000,1,body2,1.92754140,-0.92369406,-29.93361431,0.29915001,0.09525243,-0.76687635
43.46500000,2,body3,-1.78744867,1.22909827,-29.95623987,-0.06966478,0.30904876,-0.76988226
43.46500000,3,body4,-0.25725364,-0.44734165,-33.17978492,-0.10164830,-0.16673577,-0.55378321
43.47000000,0,body1,0.17265485,0.31647572,-31.18979726,-0.27366602,-0.46722145,-0.81890696
43.47000000,1,body2,1.92901716,-0.92320633,-29.93743434,0.29435431,0.09825861,-0.76721038
43.47000000,2,body3,-1.78779179,1.23064182,-29.96010526,-0.06466584,0.30638963,-0.77015990
43.47000000,3,body4,-0.25774902,-0.44818080,-33.18255225,-0.10130827,-0.16613242,-0.55318282
43.47500000,0,body1,0.17128382,0.31413494,-31.19389174,-0.27474180,-0.46908398,-0.81888891
43.47500000,1,body2,1.93046880,-0.92270347,-29.94125603,0.28950010,0.10129400,-0.76754175
43.47500000,2,body3,-1.78810981,1.23217196,-29.96397203,-0.05961256,0.30369437,-0.77043395
43.47500000,3,body4,-0.25824272,-0.44901696,-33.18531658,-0.10097379,-0.16553878,-0.55258647
43.48000000,0,body1,0.16990747,0.31178493,-31.19798615,-0.27579734,-0.47091179,-0.81887502
43.48000000,1,body2,1.93189605,-0.92218533,-29.94507936,0.28458798,0.10435813,-0.76787043
43.48000000,2,body3,-1.78840244,1.23368850,-29.96784017,-0.05450566,0.30096327,-0.77070436
43.48000000,3,body4,-0.25873475,-0.44985019,-33.18807794,-0.10064515,-0.16495537,-0.55199437
43.48500000,0,body1,0.16852588,0.30942588,-31.20208050,-0.27683179,-0.47270341,-0.81886498
43.48500000,1,body2,1.93329862,-0.92165176,-29.94890432,0.27961864,0.10745046,-0.76819638
43.48500000,2,body3,-1.78866941,1.23519126,-29.97170966,-0.04934595,0.29819665,-0.77097110
43.48500000,3,body4,-0.25922515,-0.45068052,-33.19083636,-0.10032266,-0.16438273,-0.55140673
43.49000000,0,body1,0.16713918,0.30705796,-31.20617481,-0.27784430,-0.47445739,-0.81885849
43.49000000,1,body2,1.93467623,-0.92110264,-29.95273091,0.27459283,0.11057041,-0.76851958
43.49000000,2,body3,-1.78891047,1.23668006,-29.97558046,-0.04413432,0.29539490,-0.77123413
43.49000000,3,body4,-0.25971395,-0.45150802,-33.19359184,-0.10000662,-0.16382139,-0.55082379
43.49500000,0,body1,0.16574748,0.30468137,-31.21026909,-0.27883403,-0.47617225,-0.81885522
43.49500000,1,body2,1.93602860,-0.92053782,-29.95655911,0.26951141,0.11371737,-0.76883998
43.49500000,2,body3,-1.78912536,1.23815473,-29.97945257,-0.03887173,0.29255843,-0.77149344
43.49500000,3,body4,-0.26020120,-0.45233273,-33.19634443,-0.09969734,-0.16327188,-0.55024576
43.50000000,0,body1,0.16435088,0.30229631,-31.21436337,-0.27980011,-0.47784654,-0.81885482
43.50000000,1,body2,1.93735545,-0.91995716,-29.96038892,0.26437530,0.11689065,-0.76915756
43.50000000,2,body3,-1.78931382,1.23961509,-29.98332596,-0.03355923,0.28968773,-0.77174900
43.50000000,3,body4,-0.26068691,-0.45315473,-33.19909413,-0.09939512,-0.16273475,-0.54967286
43.50500000,0,body1,0.16294952,0.29990298,-31.21845764,-0.28074172,-0.47947880,-0.81885694
43.50500000,1,body2,1.93865652,-0.91936054,-29.96422031,0.25918554,0.12008954,-0.76947231
43.50500000,2,body3,-1.78947561,1.24106096,-29.98720061,-0.02819798,0.28678332,-0.77200078
43.50500000,3,body4,-0.26117115,-0.45397407,-33.20184099,-0.09910025,-0.16221052,-0.54910531
43.51000000,0,body1,0.16154351,0.29750159,-31.22255194,-0.28165802,-0.48106758,-0.81886121
43.51000000,1,body2,1.93993154,-0.91874784,-29.96805329,0.25394322,0.12331327,-0.76978418
43.51000000,2,body3,-1.78961048,1.24249219,-29.99107649,-0.02278918,0.28384578,-0.77224878
43.51000000,3,body4,-0.26165393,-0.45479082,-33.20458502,-0.09881304,-0.16169972,-0.54854335
43.51500000,0,body1,0.16013298,0.29509238,-31.22664626,-0.28254817,-0.48261145,-0.81886723
43.51500000,1,body2,1.94118026,-0.91811892,-29.97188784,0.24864953,0.12656100,-0.77009317
43.51500000,2,body3,-1.78971820,1.24390859,-29.99495359,-0.01733416,0.28087574,-0.77249299
43.51500000,3,body4,-0.26213531,-0.45560505,-33.20732626,-0.09853379,-0.16120287,-0.54798717
43.52000000,0,body1,0.15871807,0.29267556,-31.23074061,-0.28341137,-0.48410901,-0.81887463
43.52000000,1,body2,1.94240242,-0.91747368,-29.97572394,0.24330577,0.12983189,-0.77039927
43.52000000,2,body3,-1.78979854,1.24531002,-29.99883187,-0.01183431,0.27787387,-0.77273340
43.52000000,3,body4,-0.26261533,-0.45641681,-33.21006473,-0.09826279,-0.16072049,-0.54743701
43.52500000,0,body1,0.15729891,0.29025137,-31.23483501,-0.28424680,-0.48555886,-0.81888298
43.52500000,1,body2,1.94359778,-0.91681199,-29.97956160,0.23791330,0.13312499,-0.77070246
43.52500000,2,body3,-1.78985128,1.24669631,-30.00271133,-0.00629111,0.27484092,-0.77297002
43.52500000,3,body4,-0.26309402,-0.45722620,-33.21280046,-0.09800032,-0.16025308,-0.54689307
43.53000000,0,body1,0.15587565,0.28782005,-31.23892944,-0.28505369,-0.48695965,-0.81889187
43.53000000,1,body2,1.94476610,-0.91613376,-29.98340078,0.23247357,0.13643935,-0.77100273
43.53000000,2,body3,-1.78987621,1.24806731,-30.00659193,-0.00070614,0.27177765,-0.77320285
43.53000000,3,body4,-0.26357145,-0.45803327,-33.21553349,-0.09774666,-0.15980115,-0.54635557
43.53500000,0,body1,0.15444843,0.28538185,-31.24302393,-0.28583126,-0.48831003,-0.81890086
43.53500000,1,body2,1.94590716,-0.91543886,-29.98724150,0.22698813,0.13977396,-0.77130008
43.53500000,2,body3,-1.78987312,1.24942286,-30.01047365,0.00491896,0.26868492,-0.77343190
43.53500000,3,body4,-0.26404764,-0.45883812,-33.21826385,-0.09750210,-0.15936519,-0.54582471
43.54000000,0,body1,0.15301739,0.28293703,-31.24711845,-0.28657876,-0.48960872,-0.81890951
43.54000000,1,body2,1.94702073,-0.91472721,-29.99108373,0.22145861,0.14312776,-0.77159453
43.54000000,2,body3,-1.78984181,1.25076281,-30.01435647,0.01058245,0.26556360,-0.77365719
43.54000000,3,body4,-0.26452266,-0.45964081,-33.22099158,-0.09726691,-0.15894566,-0.54530069
43.54500000,0,body1,0.15158269,0.28048585,-31.25121302,-0.28729546,-0.49085446,-0.81891737
43.54500000,1,body2,1.94810659,-0.91399872,-29.99492747,0.21588673,0.14649963,-0.77188606
43.54500000,2,body3,-1.78978209,1.25208703,-30.01824037,0.01628252,0.26241463,-0.77387874
43.54500000,3,body4,-0.26499656,-0.46044143,-33.22371670,-0.09704133,-0.15854303,-0.54478372
43.55000000,0,body1,0.15014449,0.27802858,-31.25530762,-0.28798068,-0.49204603,-0.81892398
43.55000000,1,body2,1.94916454,-0.91325329,-29.99877270,0.21027427,0.14988844,-0.77217469
43.55000000,2,body3,-1.78969379,1.25339537,-30.02212533,0.02201726,0.25923901,-0.77409659
43.55000000,3,body4,-0.26546937,-0.46124006,-33.22643925,-0.09682563,-0.15815774,-0.54427398
43.55500000,0,body1,0.14870294,0.27556549,-31.25940226,-0.28863372,-0.49318227,-0.81892887
43.55500000,1,body2,1.95019439,-0.91249084,-30.00261941,0.20462312,0.15329299,-0.77246044
43.55500000,2,body3,-1.78957673,1.25468771,-30.02601132,0.02778472,0.25603776,-0.77431076
43.55500000,3,body4,-0.26594116,-0.46203680,-33.22915928,-0.09662004,-0.15779023,-0.54377166
43.56000000,0,body1,0.14725820,0.27309685,-31.26349691,-0.28925396,-0.49426205,-0.81893156
43.56000000,1,body2,1.95119595,-0.91171130,-30.00646759,0.19893522,0.15671204,-0.77274332
43.56000000,2,body3,-1.78943076,1.25596391,-30.02989831,0.03358284,0.25281197,-0.77452130
43.56000000,3,body4,-0.26641198,-0.46283173,-33.23187681,-0.09642480,-0.15744090,-0.54327693
43.56500000,0,body1,0.14581045,0.27062296,-31.26759157,-0.28984077,-0.49528433,-0.81893157
43.56500000,1,body2,1.95216904,-0.91091459,-30.01031724,0.19321261,0.16014434,-0.77302337
43.56500000,2,body3,-1.78925573,1.25722385,-30.03378630,0.03940950,0.24956277,-0.77472825
43.56500000,3,body4,-0.26688189,-0.46362493,-33.23459189,-0.09624013,-0.15711014,-0.54278998
43.57000000,0,body1,0.14435985,0.26814411,-31.27168622,-0.29039358,-0.49624809,-0.81892842
43.57000000,1,body2,1.95311350,-0.91010066,-30.01416834,0.18745739,0.16358857,-0.77330060
43.57000000,2,body3,-1.78905150,1.25846742,-30.03767525,0.04526254,0.24629133,-0.77493166
43.57000000,3,body4,-0.26735094,-0.46441651,-33.23730455,-0.09606623,-0.15679833,-0.54231095
43.57500000,0,body1,0.14290658,0.26566058,-31.27578085,-0.29091186,-0.49715240,-0.81892161
43.57500000,1,body2,1.95402917,-0.90926944,-30.01802088,0.18167173,0.16704339,-0.77357506
43.57500000,2,body3,-1.78881794,1.25969451,-30.04156515,0.05113970,0.24299887,-0.77513160
43.57500000,3,body4,-0.26781918,-0.46520655,-33.24001484,-0.09590330,-0.15650580,-0.54184000
43.58000000,0,body1,0.14145079,0.26317268,-31.27987543,-0.29139509,-0.49799639,-0.81891066
43.58000000,1,body2,1.95491591,-0.90842090,-30.02187486,0.17585786,0.17050744,-0.77384677
43.58000000,2,body3,-1.78855493,1.26090501,-30.04545597,0.05703868,0.23968664,-0.77532812
43.58000000,3,body4,-0.26828667,-0.46599516,-33.24272280,-0.09575151,-0.15623288,-0.54137728
43.58500000,0,body1,0.13999268,0.26068072,-31.28396994,-0.29184282,-0.49877925,-0.81889507
43.58500000,1,body2,1.95577359,-0.90755498,-30.02573025,0.17001806,0.17397931,-0.77411579
43.58500000,2,body3,-1.78826238,1.26209882,-30.04934770,0.06295712,0.23635594,-0.77552130
43.58500000,3,body4,-0.26875349,-0.46678242,-33.24542846,-0.09561104,-0.15597986,-0.54092293
43.59000000,0,body1,0.13853242,0.25818499,-31.28806437,-0.29225463,-0.49950025,-0.81887434
43.59000000,1,body2,1.95660208,-0.90667164,-30.02958706,0.16415470,0.17745758,-0.77438215
43.59000000,2,body3,-1.78794018,1.26327585,-30.05324031,0.06889262,0.23300808,-0.77571121
43.59000000,3,body4,-0.26921967,-0.46756844,-33.24813187,-0.09548204,-0.15574701,-0.54047706
43.59500000,0,body1,0.13707020,0.25568582,-31.29215868,-0.29263013,-0.50015873,-0.81884799
43.59500000,1,body2,1.95740127,-0.90577087,-30.03344528,0.15827017,0.18094081,-0.77464592
43.59500000,2,body3,-1.78758827,1.26443602,-30.05713377,0.07484272,0.22964445,-0.77589793
43.59500000,3,body4,-0.26968529,-0.46835332,-33.25083308,-0.09536463,-0.15553459,-0.54003979
43.60000000,0,body1,0.13560618,0.25318351,-31.29625284,-0.29296901,-0.50075411,-0.81881552
43.60000000,1,body2,1.95817107,-0.90485264,-30.03730489,0.15236690,0.18442752,-0.77490715
43.60000000,2,body3,-1.78720656,1.26557925,-30.06102809,0.08080494,0.22626641,-0.77608155
43.60000000,3,body4,-0.27015040,-0.46913716,-33.25353212,-0.09525894,-0.15534279,-0.53961122
43.60500000,0,body1,0.13414057,0.25067838,-31.30034682,-0.29327098,-0.50128590,-0.81877644
43.60500000,1,body2,1.95891139,-0.90391693,-30.04116589,0.14644739,0.18791624,-0.77516589
43.60500000,2,body3,-1.78679501,1.26670547,-30.06492322,0.08677675,0.22287540,-0.77626216
43.60500000,3,body4,-0.27061506,-0.46992006,-33.25622904,-0.09516508,-0.15517180,-0.53919144
43.61000000,0,body1,0.13267354,0.24817076,-31.30444059,-0.29353580,-0.50175369,-0.81873028
43.61000000,1,body2,1.95962217,-0.90296374,-30.04502826,0.14051416,0.19140547,-0.77542222
43.61000000,2,body3,-1.78635357,1.26781462,-30.06881916,0.09275560,0.21947285,-0.77643986
43.61000000,3,body4,-0.27107934,-0.47070212,-33.25892388,-0.09508312,-0.15502178,-0.53878054
43.61500000,0,body1,0.13120527,0.24566095,-31.30853411,-0.29376329,-0.50215712,-0.81867655
43.61500000,1,body2,1.96030333,-0.90199307,-30.04889201,0.13456974,0.19489371,-0.77567620
43.61500000,2,body3,-1.78588222,1.26890664,-30.07271588,0.09873892,0.21606022,-0.77661475
43.61500000,3,body4,-0.27154331,-0.47148345,-33.26161670,-0.09501313,-0.15489286,-0.53837858
43.62000000,0,body1,0.12973597,0.24314930,-31.31262734,-0.29395330,-0.50249597,-0.81861480
43.62000000,1,body2,1.96095483,-0.90100493,-30.05275712,0.12861672,0.19837944,-0.77592791
43.62000000,2,body3,-1.78538093,1.26998148,-30.07661338,0.10472412,0.21263899,-0.77678693
43.62000000,3,body4,-0.27200701,-0.47226415,-33.26430752,-0.09495516,-0.15478511,-0.53798561
43.62500000,0,body1,0.12826580,0.24063610,-31.31672025,-0.29410575,-0.50277007,-0.81854455
43.62500000,1,body2,1.96157664,-0.89999934,-30.05662359,0.12265766,0.20186116,-0.77617742
43.62500000,2,body3,-1.78484971,1.27103910,-30.08051162,0.11070860,0.20921065,-0.77695653
43.62500000,3,body4,-0.27247052,-0.47304433,-33.26699640,-0.09490925,-0.15469861,-0.53760167
43.63000000,0,body1,0.12679497,0.23812170,-31.32081278,-0.29422060,-0.50297933,-0.81846536
43.63000000,1,body2,1.96216874,-0.89897631,-30.06049140,0.11669517,0.20533737,-0.77642481
43.63000000,2,body3,-1.78428856,1.27207947,-30.08441060,0.11668976,0.20577670,-0.77712364
43.63000000,3,body4,-0.27293390,-0.47382410,-33.26968339,-0.09487540,-0.15463339,-0.53722680
43.63500000,0,body1,0.12532366,0.23560642,-31.32490488,-0.29429786,-0.50312378,-0.81837680
43.63500000,1,body2,1.96273112,-0.89793589,-30.06436056,0.11073185,0.20880655,-0.77667016
43.63500000,2,body3,-1.78369750,1.27310255,-30.08831030,0.12266502,0.20233865,-0.77728839
43.63500000,3,body4,-0.27339720,-0.47460354,-33.27236853,-0.09485362,-0.15458943,-0.53686102
43.64000000,0,body1,0.12385206,0.23309057,-31.32899653,-0.29433761,-0.50320352,-0.81827842
43.64000000,1,body2,1.96326377,-0.89687810,-30.06823105,0.10477030,0.21226721,-0.77691357
43.64000000,2,body3,-1.78307656,1.27410834,-30.09221070,0.12863176,0.19889799,-0.77745091
43.64000000,3,body4,-0.27386050,-0.47538278,-33.27505186,-0.09484387,-0.15456671,-0.53650432
43.64500000,0,body1,0.12238035,0.23057449,-31.33308765,-0.29433994,-0.50321872,-0.81816982
43.64500000,1,body2,1.96376673,-0.89580300,-30.07210287,0.09881310,0.21571787,-0.77715513
43.64500000,2,body3,-1.78242581,1.27509682,-30.09611179,0.13458744,0.19545625,-0.77761132
43.64500000,3,body4,-0.27432386,-0.47616192,-33.27773343,-0.09484613,-0.15456515,-0.53615670
43.65000000,0,body1,0.12090872,0.22805849,-31.33717821,-0.29430502,-0.50316966,-0.81805060
43.65000000,1,body2,1.96424002,-0.89471064,-30.07597602,0.09286282,0.21915707,-0.77739492
43.65000000,2,body3,-1.78174529,1.27606799,-30.10001356,0.14052949,0.19201492,-0.77776975
43.65000000,3,body4,-0.27478733,-0.47694105,-33.28041329,-0.09486032,-0.15458466,-0.53581813
43.65500000,0,body1,0.11943736,0.22554290,-31.34126814,-0.29423308,-0.50305669,-0.81792036
43.65500000,1,body2,1.96468367,-0.89360108,-30.07985049,0.08692202,0.22258335,-0.77763304
43.65500000,2,body3,-1.78103509,1.27702186,-30.10391599,0.14645538,0.18857549,-0.77792634
43.65500000,3,body4,-0.27525098,-0.47772029,-33.28309147,-0.09488638,-0.15462512,-0.53548859
43.66000000,0,body1,0.11796645,0.22302803,-31.34535739,-0.29412435,-0.50288025,-0.81777875
43.66000000,1,body2,1.96509776,-0.89247438,-30.08372627,0.08099323,0.22599530,-0.77786959
43.66000000,2,body3,-1.78029528,1.27795842,-30.10781907,0.15236264,0.18513946,-0.77808120
43.66000000,3,body4,-0.27571487,-0.47849974,-33.28576803,-0.09492420,-0.15468635,-0.53516802
43.66500000,0,body1,0.11649617,0.22051420,-31.34944591,-0.29397916,-0.50264086,-0.81762540
43.66500000,1,body2,1.96548234,-0.89133063,-30.08760336,0.07507894,0.22939152,-0.77810466
43.66500000,2,body3,-1.77952596,1.27887771,-30.11172278,0.15824881,0.18170827,-0.77823449
43.66500000,3,body4,-0.27617906,-0.47927950,-33.28844302,-0.09497368,-0.15476817,-0.53485638
43.67000000,0,body1,0.11502672,0.21800173,-31.35353363,-0.29379786,-0.50233911,-0.81745998
43.67000000,1,body2,1.96583750,-0.89016991,-30.09148175,0.06918160,0.23277064,-0.77833837
43.67000000,2,body3,-1.77872726,1.27977975,-30.11562713,0.16411149,0.17828339,-0.77838634
43.67000000,3,body4,-0.27664361,-0.48005966,-33.29111646,-0.09503470,-0.15487036,-0.53455357
43.67500000,0,body1,0.11355826,0.21549091,-31.35762049,-0.29358084,-0.50197569,-0.81728217
43.67500000,1,body2,1.96616333,-0.88899230,-30.09536145,0.06330363,0.23613132,-0.77857080
43.67500000,2,body3,-1.77789928,1.28066457,-30.11953209,0.16994831,0.17486624,-0.77853688
43.67500000,3,body4,-0.27710858,-0.48084034,-33.29378842,-0.09510709,-0.15499268,-0.53425954
43.68000000,0,body1,0.11209097,0.21298207,-31.36170643,-0.29332854,-0.50155133,-0.81709167
43.68000000,1,body2,1.96645993,-0.88779791,-30.09924245,0.05744739,0.23947226,-0.77880208
43.68000000,2,body3,-1.77704216,1.28153222,-30.12343767,0.17575697,0.17145822,-0.77868626
43.68000000,3,body4,-0.27757403,-0.48162163,-33.29645892,-0.09519072,-0.15513484,-0.53397418
43.68500000,0,body1,0.11062503,0.21047550,-31.36579138,-0.29304145,-0.50106687,-0.81688820
43.68500000,1,body2,1.96672742,-0.88658682,-30.10312474,0.05161519,0.24279221,-0.77903229
43.68500000,2,body3,-1.77615605,1.28238274,-30.12734384,0.18153524,0.16806069,-0.77883462
43.68500000,3,body4,-0.27804002,-0.48240362,-33.29912803,-0.09528540,-0.15529655,-0.53369738
43.69000000,0,body1,0.10916061,0.20797150,-31.36987529,-0.29272008,-0.50052318,-0.81667149
43.69000000,1,body2,1.96696592,-0.88535916,-30.10700833,0.04580928,0.24608992,-0.77926154
43.69000000,2,body3,-1.77524111,1.28321618,-30.13125061,0.18728093,0.16467501,-0.77898210
43.69000000,3,body4,-0.27850660,-0.48318642,-33.30179577,-0.09539095,-0.15547748,-0.53342905
43.69500000,0,body1,0.10769788,0.20547037,-31.37395807,-0.29236500,-0.49992122,-0.81644131
43.69500000,1,body2,1.96717558,-0.88411503,-30.11089321,0.04003185,0.24936423,-0.77948994
43.69500000,2,body3,-1.77429750,1.28403262,-30.13515796,0.19299194,0.16130248,-0.77912884
43.69500000,3,body4,-0.27897383,-0.48397011,-33.30446219,-0.09550716,-0.15567729,-0.53316904
43.70000000,0,body1,0.10623702,0.20297238,-31.37803968,-0.29197679,-0.49926200,-0.81619742
43.70000000,1,body2,1.96735654,-0.88285456,-30.11477938,0.03428503,0.25261399,-0.77971760
43.70000000,2,body3,-1.77332540,1.28483211,-30.13906589,0.19866621,0.15794438,-0.77927497
43.70000000,3,body4,-0.27944176,-0.48475480,-33.30712733,-0.09563383,-0.15589559,-0.53291723
43.70500000,0,body1,0.10477817,0.20047784,-31.38212003,-0.29155609,-0.49854659,-0.81593964
43.70500000,1,body2,1.96750896,-0.88157787,-30.11866685,0.02857087,0.25583811,-0.77994461
43.70500000,2,body3,-1.77232499,1.28561474,-30.14297440,0.20430180,0.15460193,-0.77942065
43.70500000,3,body4,-0.27991045,-0.48554056,-33.30979123,-0.09577071,-0.15613200,-0.53267347
43.71000000,0,body1,0.10332151,0.19798701,-31.38619905,-0.29110355,-0.49777612,-0.81566776
43.71000000,1,body2,1.96763301,-0.88028509,-30.12255560,0.02289135,0.25903554,-0.78017109
43.71000000,2,body3,-1.77129649,1.28638058,-30.14688348,0.20989680,0.15127634,-0.77956599
43.71000000,3,body4,-0.28037994,-0.48632749,-33.31245394,-0.09591759,-0.15638610,-0.53243762
43.71500000,0,body1,0.10186719,0.19550017,-31.39027668,-0.29061985,-0.49695176,-0.81538164
43.71500000,1,body2,1.96772888,-0.87897636,-30.12644564,0.01724836,0.26220529,-0.78039714
43.71500000,2,body3,-1.77024008,1.28712971,-30.15079313,0.21544941,0.14796876,-0.77971115
43.71500000,3,body4,-0.28085030,-0.48711567,-33.31511549,-0.09607420,-0.15665746,-0.53220952
43.72000000,0,body1,0.10041536,0.19301758,-31.39435284,-0.29010571,-0.49607472,-0.81508113
43.72000000,1,body2,1.96779674,-0.87765182,-30.13033697,0.01164375,0.26534640,-0.78062286
43.72000000,2,body3,-1.76915599,1.28786224,-30.15470334,0.22095790,0.14468028,-0.77985625
43.72000000,3,body4,-0.28132156,-0.48790520,-33.31777591,-0.09624030,-0.15694564,-0.53198899
43.72500000,0,body1,0.09896618,0.19053951,-31.39842747,-0.28956187,-0.49514626,-0.81476610
43.72500000,1,body2,1.96783680,-0.87631162,-30.13422959,0.00607925,0.26845798,-0.78084835
43.72500000,2,body3,-1.76804444,1.28857826,-30.15861411,0.22642064,0.14141199,-0.78000143
43.72500000,3,body4,-0.28179379,-0.48869615,-33.32043526,-0.09641562,-0.15725016,-0.53177588
43.73000000,0,body1,0.09751979,0.18806620,-31.40250048,-0.28898908,-0.49416769,-0.81443646
43.73000000,1,body2,1.96784925,-0.87495590,-30.13812350,0.00055652,0.27153918,-0.78107371
43.73000000,2,body3,-1.76690567,1.28927787,-30.16252545,0.23183606,0.13816489,-0.78014682
43.73000000,3,body4,-0.28226701,-0.48948859,-33.32309355,-0.09659988,-0.15757055,-0.53156999
43.73500000,0,body1,0.09607633,0.18559791,-31.40657181,-0.28838811,-0.49314033,-0.81409211
43.73500000,1,body2,1.96783432,-0.87358483,-30.14201870,-0.00492285,0.27458922,-0.78129904
43.73500000,2,body3,-1.76573991,1.28996118,-30.16643735,0.23720270,0.13493996,-0.78029254
43.73500000,3,body4,-0.28274129,-0.49028262,-33.32575084,-0.09679281,-0.15790633,-0.53137115
43.74000000,0,body1,0.09463595,0.18313488,-31.41064138,-0.28775976,-0.49206554,-0.81373299
43.74000000,1,body2,1.96779223,-0.87219855,-30.14591520,-0.01035738,0.27760733,-0.78152444
43.74000000,2,body3,-1.76454741,1.29062831,-30.17034981,0.24251917,0.13173812,-0.78043873
